Country;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Mozambique;-0.6165874;-0.6116575;-0.597822726;-0.606939018;-0.590644538;-0.471850604;-0.566871524;-0.586098909;-0.815588355;-0.810333848;-0.848796248;-1.051309466;-0.987850904;-1.043500185
Mauritania;-0.71111089;-0.784648895;-0.703096032;-1.141111732;-0.804682136;-0.889541566;-0.915251017;-0.917474985;-0.998454928;-0.860369444;-0.866076648;-0.726431847;-0.599290431;-0.685909748
Martinique;0.857202649;0.82051301;0.839393795;0.855813384;0.863171935;0.853352845;0.836833298;0.8404392;0.848268986;0.018862573;-0.039253257;0.865420461;0.870390654;0.87577939
Mauritius;1.029159904;0.881698489;0.909599006;0.996261537;0.943008125;0.858103693;0.901600897;0.974966705;0.950068414;0.912838042;0.855314136;0.751671851;0.681540549;0.779067755
Malawi;-0.105063148;-0.215859711;-0.155554846;-0.110434845;-0.110253327;-0.125569835;-0.1550522;-0.218719244;-0.162278533;-0.286365271;-0.306886345;-0.375330955;-0.36957401;-0.380395532
Malaysia;0.497089714;0.467347324;0.437705338;0.344933063;0.455968112;0.478164613;0.478686482;0.46503225;0.435761154;0.588295519;0.501924098;0.499149472;0.414223552;0.622810841
Namibia;-0.066391282;0.120551728;0.101889268;0.348418921;0.187629536;0.154670164;0.131809846;0.252846062;0.266959339;0.14784117;0.190354809;0.362666249;0.241240665;0.244616866
Niger;-0.706902623;-0.590786994;-0.598543227;-0.668200254;-0.478658289;-0.482471138;-0.39028275;-0.647663116;-0.659603357;-0.645743966;-0.570714235;-0.661076546;-0.680973172;-0.58023864
Nigeria;-1.353806376;-1.071911454;-1.065672636;-1.038765192;-1.153014779;-1.157995105;-1.181539536;-1.146282315;-1.113679528;-1.049235106;-0.961622775;-1.017249107;-0.871538639;-0.8808043
Nicaragua;-0.61370635;-0.751502693;-0.788395047;-0.804927707;-0.787627816;-0.828651309;-0.724743724;-0.732243598;-0.674724758;-0.712243497;-0.736108899;-0.644227445;-0.64489758;-1.059304357
Niue;;;;;-0.777217925;-0.735775173;-0.735885441;-0.784840405;-0.787430465;;;;;
