"Bacteria","Country","Region","Code","Year","R_multi","DDD_sys_commun","per_cap_US","GDP_total","GDP_health","Out_pocket_exp","income_pc","rural_pop","HDR","ctrl_corrup","GOV_effect","rule_law","total_pop"
"Klebsiella pneumoniae","Poland","Eastern","PL",2017,0.526315789,23.7883,906.8,13861.30936,6.54,23.04979265,12740,39.895,0.868,0.724992394,0.643040895,0.472560197,37974826
"Klebsiella pneumoniae","Portugal","Southern","PT",2017,0.284028034,16.3669,1908,21490.42986,8.97,27.53207982,20050,35.348,0.848,0.873952627,1.332027793,1.132149458,10300300
"Klebsiella pneumoniae","Romania","Eastern","RO",2017,0.553571429,24.5039,555.1,10807.79539,5.16,20.48804611,10110,46.064,0.813,-0.03147899,-0.172128066,0.387540936,19587290
"Klebsiella pneumoniae","Sweden","Northern","SE",2017,0.032913843,11.2584,5905,53791.50873,11.02,15.03260434,52970,12.854,0.935,2.138959408,1.837575555,1.936156511,10057698
"Klebsiella pneumoniae","Slovenia","Southern","SI",2017,0.160130719,10.7356,1920,23500.75223,8.19,12.32816875,22110,45.727,0.899,0.813808024,1.170688272,1.023465395,2066388
"Klebsiella pneumoniae","United Kingdom","Northern","UK",2017,0.042016807,17.0555,3859,40361.41738,9.63,15.95682204,41370,16.857,0.919,1.843364477,1.414132953,1.679469466,66058859
"Klebsiella pneumoniae","Austria","Western","AT",2018,0.030756442,10.4153,4940,51525.04643,10.4,19.2032665,49400,41.703,0.914,1.59649229,1.453342438,1.874770164,8840521
"Klebsiella pneumoniae","Belgium","Western","BE",2018,0.098382749,20.7657,4507,47491.32326,10.34,17.63822287,45940,1.999,0.919,1.510498047,1.171748161,1.367054224,11427054
"Klebsiella pneumoniae","Bulgaria","Eastern","BG",2018,0.47643979,19.3704,663.7,9423.558612,8.1,46.55256867,8910,24.992,0.816,-0.151538402,0.271875739,-0.02981348,7025037
"Klebsiella pneumoniae","Cyprus","Southern","CY",2018,0.32183908,28.8781,1732,28689.70672,6.68,44.63203549,26620,33.19,0.873,0.640067935,0.920902193,0.752880812,1189265
"Klebsiella pneumoniae","Czechia","Eastern","CZ",2018,0.386639676,17.3704,1476,23046.94913,7.23,14.80910182,20230,26.208,0.891,0.503815472,0.922208071,1.048950672,10629928
"Klebsiella pneumoniae","Germany","Western","DE",2018,0.047447138,11.8748,5033,47639.00344,11.25,12.67291903,47150,22.688,0.939,1.946861625,1.61963284,1.629486918,82905782
"Klebsiella pneumoniae","Denmark","Northern","DK",2018,0.018981881,13.688,5800,61390.69301,10.11,13.73846531,60920,12.126,0.93,2.148100376,1.871631145,1.832332611,5793636
"Klebsiella pneumoniae","Estonia","Northern","EE",2018,0.088235294,10.2474,1300,23258.46758,6.43,23.66462499,21350,31.12,0.882,1.506536484,1.191937923,1.239835262,1321977
"Klebsiella pneumoniae","Greece","Southern","EL",2018,0.504371217,32.387,1517,20324.30501,8.04,34.75020826,19620,20.942,0.872,-0.066019207,0.338260889,0.152649522,10732882
"Klebsiella pneumoniae","Spain","Southern","ES",2018,0.157320872,24.3111,2506,30337.67913,8.87,23.56579006,29320,19.679,0.893,0.613605201,1.002135754,0.968262732,46797754
"Klebsiella pneumoniae","Finland","Northern","FI",2018,0.015564202,13.1898,4206,50021.29106,9.21,20.22742331,48300,14.618,0.925,2.212743521,1.984208465,2.045141697,5515525
"Klebsiella pneumoniae","France","Western","FR",2018,0.215061058,23.5587,4380,41631.09074,11.31,9.384219348,41080,19.556,0.891,1.317085624,1.480525851,1.439210296,66965912
"Klebsiella pneumoniae","Croatia","Southern","HR",2018,0.282051282,17.001,902.1,14920.19138,6.79,10.97325161,14010,43.053,0.837,0.131672338,0.456918329,0.32438755,4087843
"Klebsiella pneumoniae","Hungary","Eastern","HU",2018,0.289127837,13.6897,981.4,16150.77276,6.88,26.89432502,14760,28.649,0.845,0.053369705,0.487310886,0.554894567,9775564
"Klebsiella pneumoniae","Ireland","Northern","IE",2018,0.080745342,20.8627,4977,78621.22796,7.18,12.28111684,59640,36.83,0.942,1.547599554,1.420338392,1.463336468,4867316
"Klebsiella pneumoniae","Iceland","Northern","IS",2018,0,20.4498,6086,72968.70423,8.33,16.48037881,67890,6.187,0.938,1.843912721,1.465654731,1.718736887,352721
"Klebsiella pneumoniae","Italy","Southern","IT",2018,0.24807589,19.4968,2840,34520.08516,8.84,23.48580658,33770,29.562,0.883,0.235666126,0.413883507,0.246396452,60421760
"Klebsiella pneumoniae","Lithuania","Northern","LT",2018,0.451086957,15.4257,1078,19080.61737,6.46,32.2738111,17380,32.321,0.869,0.4979783,1.072397828,0.956690431,2801543
"Klebsiella pneumoniae","Luxembourg","Western","LU",2018,0.152941176,20.6867,5783,116654.2611,5.48,10.6895417,70910,9.019,0.909,2.088051796,1.778221369,1.80984962,607950
"Klebsiella pneumoniae","Latvia","Northern","LV",2018,0.276381909,11.4286,930.4,17805.28031,5.96,41.98757708,16520,31.858,0.854,0.328646898,1.043451786,0.956315875,1927174
"Klebsiella pneumoniae","Malta","Southern","MT",2018,0.437956204,18.5797,2586,30133.46617,9.34,34.75378752,26350,5.388,0.885,0.579995453,0.968795955,1.053262472,484630
"Klebsiella pneumoniae","Netherlands","Western","NL",2018,0.047104247,8.8975,4911,53048.09621,10.1,11.08693331,51310,8.51,0.934,2.009312391,1.850465655,1.815322399,17231624
"Klebsiella pneumoniae","Norway","Northern","NO",2018,0.038095238,13.9812,7936,81734.46557,10.45,14.17728662,80640,17.752,0.954,2.090203762,1.887119412,1.964528322,5311916
"Klebsiella pneumoniae","Poland","Eastern","PL",2018,0.515490533,23.0221,906.8,15460.64428,6.54,23.04979265,14150,39.942,0.872,0.641523778,0.662650824,0.427449137,37974750
"Klebsiella pneumoniae","Portugal","Southern","PT",2018,0.266745469,17.1966,1908,23461.57186,8.97,27.53207982,21990,34.789,0.85,0.849960387,1.208908916,1.140163064,10283822
"Klebsiella pneumoniae","Romania","Eastern","RO",2018,0.46313364,24.9563,555.1,12408.59649,5.16,20.48804611,11430,46.002,0.816,-0.121651269,-0.253441751,0.325064033,19472545
"Klebsiella pneumoniae","Sweden","Northern","SE",2018,0.025782689,10.7826,5905,54589.06039,11.02,15.03260434,55620,12.569,0.937,2.139881849,1.830975056,1.894910097,10175214
"Klebsiella pneumoniae","United Kingdom","Northern","UK",2018,0.056543456,16.2974,3859,43043.22782,9.63,15.95682204,41730,16.602,0.92,1.826838136,1.341883779,1.637675166,66460344
"Pseudomonas aeruginosa","Austria","Western","AT",2006,0.077114428,12.5923,3880,40635.28182,9.53,18.80627722,41460,41.468,0.861,1.914531231,1.831036448,1.913556695,8268641
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2006,0.161290323,15.2938,294.1,4523.050833,6.57,42.64740646,4300,29.068,0.756,-0.070736267,-0.057375778,-0.093535163,7601022
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2006,0.189189189,27.1439,1474,26729.3234,5.46,48.32824767,25600,31.875,0.836,1.093416214,1.26732409,1.105020881,1045507
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2006,0.328571429,14.4593,942.1,15183.63605,6.2,11.64602414,13950,26.467,0.843,0.35658446,1.096460104,0.87264353,10238905
"Pseudomonas aeruginosa","Germany","Western","DE",2006,0.141975309,12.5741,3684,36323.44774,10.12,14.49688375,38230,23.821,0.91,1.803052306,1.650242805,1.783432961,82376451
"Pseudomonas aeruginosa","Estonia","Northern","EE",2006,0.046511628,10.0151,600.5,12631.56777,4.78,23.16620201,11500,31.393,0.832,1.020036578,1.157150984,1.140900135,1346810
"Pseudomonas aeruginosa","Greece","Southern","EL",2006,0.455773956,36.8892,2064,24801.15781,8.31,35.81883311,24550,25.173,0.851,0.363785923,0.636947989,0.873663366,11020362
"Pseudomonas aeruginosa","Spain","Southern","ES",2006,0.059259259,14.9631,2228,28365.31349,7.75,21.27019912,27820,22.498,0.848,1.185721397,0.83720243,1.131011367,44397319
"Pseudomonas aeruginosa","Finland","Northern","FI",2006,0.074534161,16.355,3286,41188.0937,8.01,19.72095817,42800,16.963,0.899,2.464972258,2.17011404,1.973504543,5266268
"Pseudomonas aeruginosa","France","Western","FR",2006,0.096421471,23.2338,3813,36443.62344,10.4,9.343630075,37850,22.623,0.865,1.463726521,1.632802367,1.474471927,63621381
"Pseudomonas aeruginosa","Croatia","Southern","HR",2006,0.294117647,19.36,816,11703.33789,6.98,13.3146584,11310,45.517,0.794,0.078596674,0.571395218,0.00607663,4311159
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2006,0.115384615,15.0498,893.2,11475.82271,7.81,25.0464052,11250,33.105,0.811,0.658724189,0.872900426,0.997733533,10071370
"Pseudomonas aeruginosa","Ireland","Northern","IE",2006,0.09375,18.3497,4143,54306.42932,7.51,13.92956227,47910,39.262,0.895,1.710350394,1.536328793,1.722036839,4273591
"Pseudomonas aeruginosa","Iceland","Northern","IS",2006,0,17.8008,5072,56673.60244,8.83,16.60773754,53610,6.841,0.893,2.183154345,1.893597007,1.895821095,303782
"Pseudomonas aeruginosa","Italy","Southern","IT",2006,0.224043716,22.3112,2830,33501.65817,8.46,21.31744474,34250,32.144,0.862,0.483804554,0.364740819,0.38762024,58143979
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2006,0.285714286,22.0863,536.1,9240.642548,5.84,31.85560703,8820,33.294,0.819,0.161695048,0.726338387,0.716303349,3269909
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2006,0,21.2929,6065,89739.7117,6.71,13.37627918,71580,12.991,0.884,1.882663846,1.571361542,1.699837685,472637
"Pseudomonas aeruginosa","Latvia","Northern","LV",2006,0.2,9.7471,552.3,9663.373451,5.74,35.59818268,8880,32.033,0.809,0.369864076,0.685126245,0.669317961,2218357
"Pseudomonas aeruginosa","Malta","Southern","MT",2006,0.078431372,15.0163,1474,16671.5672,8.84,29.62184846,16300,6.216,0.826,1.010356903,1.025021791,1.568243623,405308
"Pseudomonas aeruginosa","Netherlands","Western","NL",2006,0.009146341,9.6807,4077,44863.35063,9.08,8.327053487,45910,16.364,0.897,2.050478697,1.788717747,1.783091784,16346101
"Pseudomonas aeruginosa","Norway","Northern","NO",2006,0.03125,14.5082,5893,74148.32008,7.92,16.4525494,69990,22.05,0.936,2.133688211,1.879103065,1.979784608,4660677
"Pseudomonas aeruginosa","Poland","Eastern","PL",2006,0.378378378,18.7066,524.1,9038.654807,5.8,27.3152113,8470,38.659,0.813,0.274150729,0.373784333,0.404506028,38141267
"Pseudomonas aeruginosa","Portugal","Southern","PT",2006,0.131578947,19.0999,1813,19822.84603,9.14,25.13699532,19390,41.863,0.803,1.01692152,0.874538302,0.985909998,10522288
"Pseudomonas aeruginosa","Romania","Eastern","RO",2006,0.307692308,9.6463,291,5757.496429,5.07,19.99056488,4900,46.695,0.766,-0.163892508,-0.210183203,-0.117874376,21193760
"Pseudomonas aeruginosa","Sweden","Northern","SE",2006,0.003378378,14.9508,3789,46593.60216,8.15,17.03516543,48820,15.57,0.902,2.196596384,1.80431509,1.864799023,9080505
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2006,0.138888889,12.4595,1542,19672.96549,7.8,12.27804348,19820,48.242,0.868,1.034196496,0.963559985,0.910226941,2006868
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2006,0.01572327,13.5192,3252,44599.69757,7.31,10.18192694,45230,19.801,0.889,1.79232657,1.670994282,1.785749197,60846820
"Pseudomonas aeruginosa","Austria","Western","AT",2007,0.053658536,12.9797,4473,46855.77175,9.53,18.80613863,44510,41.751,0.881,2.013397455,1.870186687,1.960128188,8295487
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2007,0.214285714,16.7311,361.2,5885.104348,6.16,42.59270132,4810,28.722,0.764,-0.183496863,-0.007542833,-0.045955181,7545338
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2007,0.211538461,28.6548,1694,31244.92622,5.36,48.79761338,27340,32.018,0.844,1.080966115,1.427616119,1.119864106,1063713
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2007,0.328820116,14.8717,1110,18373.649,6.02,13.63102496,15780,26.537,0.85,0.30260253,0.895334065,0.905903339,10298828
"Pseudomonas aeruginosa","Germany","Western","DE",2007,0.162436548,13.3267,4167,41587.2129,9.97,14.43142295,40440,23.622,0.914,1.735840321,1.637843847,1.772996068,82266372
"Pseudomonas aeruginosa","Denmark","Northern","DK",2007,0.01285347,15.3522,5468,58487.05497,9.33,14.56182599,55740,13.707,0.904,2.446026087,2.353997707,2.013730049,5461438
"Pseudomonas aeruginosa","Estonia","Northern","EE",2007,0.041666667,10.6948,832.7,16741.93912,5.03,22.65051454,13420,31.521,0.839,1.003259063,1.03731823,1.173004985,1340680
"Pseudomonas aeruginosa","Greece","Southern","EL",2007,0.477443609,38.8897,2439,28827.32636,8.45,34.00274515,26350,24.801,0.849,0.26738295,0.557945132,0.872375548,11048473
"Pseudomonas aeruginosa","Spain","Southern","ES",2007,0.098434004,15.9434,2587,32549.97098,7.83,21.03814483,29740,22.26,0.853,1.0866431,0.993321776,1.168316364,45226803
"Pseudomonas aeruginosa","Finland","Northern","FI",2007,0.06557377,17.1153,3775,48414.84509,7.83,19.82014626,46160,16.832,0.901,2.40054965,1.974781752,1.914935946,5288720
"Pseudomonas aeruginosa","France","Western","FR",2007,0.10906298,23.8414,4315,41508.43399,10.33,9.506957978,40130,22.379,0.867,1.464608192,1.471042156,1.472338557,64016225
"Pseudomonas aeruginosa","Croatia","Southern","HR",2007,0.275132275,20.4561,1041,13962.84757,7.47,12.39423603,12700,45.349,0.801,0.091828354,0.474211425,0.087641433,4310217
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2007,0.147001934,13.4094,1003,13918.96019,7.22,27.01435387,11790,32.579,0.814,0.622805893,0.70847553,0.96417439,10055780
"Pseudomonas aeruginosa","Ireland","Northern","IE",2007,0.070175439,19.7032,4852,61359.74138,7.8,11.5712367,50530,39.06,0.899,1.7485919,1.560755491,1.745495081,4398942
"Pseudomonas aeruginosa","Iceland","Northern","IS",2007,0,17.069,6085,69054.27079,8.63,16.04090184,61930,6.722,0.899,2.208235979,1.795479417,1.845549464,311566
"Pseudomonas aeruginosa","Italy","Southern","IT",2007,0.266304348,22.8722,3088,37822.66524,8.16,21.51615471,35900,32.026,0.866,0.336824447,0.197625935,0.478748947,58438310
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2007,0.19047619,19.7204,704.3,12297.91535,5.76,28.40399444,10620,33.223,0.826,0.13014929,0.701870203,0.726696849,3231294
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2007,0.138888889,23.0678,6662,106018.4928,6.23,10.30742005,86210,12.591,0.888,1.971466184,1.592555285,1.765278339,479993
"Pseudomonas aeruginosa","Latvia","Northern","LV",2007,0.125,10.4864,807,14042.46242,5.77,39.3208921,11160,32.1,0.818,0.352403969,0.480013371,0.759256601,2200325
"Pseudomonas aeruginosa","Malta","Southern","MT",2007,0.055555555,15.0163,1596,19375.5696,8.22,31.07822537,17730,6.143,0.831,1.023427129,1.206339955,1.629644036,406724
"Pseudomonas aeruginosa","Netherlands","Western","NL",2007,0.017751479,9.8592,4690,51733.44213,9.05,7.888962328,49110,15.461,0.904,2.169936895,1.728332758,1.787349582,16381696
"Pseudomonas aeruginosa","Norway","Northern","NO",2007,0.019047619,15.1596,6896,85139.96045,8.05,16.07217342,78500,21.766,0.938,1.992581248,2.024723053,1.946529388,4709153
"Pseudomonas aeruginosa","Poland","Eastern","PL",2007,0.313432836,18.7066,660.9,11255.37983,5.87,26.67068243,9970,38.771,0.819,0.299163818,0.387233764,0.428653359,38120560
"Pseudomonas aeruginosa","Portugal","Southern","PT",2007,0.097345133,18.7196952192026,2067,22782.09462,9.07,25.67330897,20850,41.251,0.81,1.036280632,0.900741637,1.016892791,10542964
"Pseudomonas aeruginosa","Romania","Eastern","RO",2007,0.453031869,20.8520947025616,415.1,8360.166321,5.02,17.59607494,6510,46.564,0.78,-0.182706311,-0.319075227,-0.090740047,20882982
"Pseudomonas aeruginosa","Sweden","Northern","SE",2007,0.005865103,15.0706,4322,53700.00534,8.06,16.94321185,51970,15.412,0.905,2.244637012,2.025398016,1.909889698,9148092
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2007,0.090909091,13.4478,1794,23787.64669,7.49,13.63123655,21790,48.017,0.873,1.009254336,0.936191022,0.923824251,2018122
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2007,0.026239067,14.4717,3740,50566.8266,7.41,10.40985957,47650,19.521,0.892,1.742208004,1.648174167,1.737427235,61322463
"Pseudomonas aeruginosa","Austria","Western","AT",2008,0.060903733,13.2868,5037,51708.76575,9.73,18.24393272,49110,42.034,0.884,1.843034983,1.780839682,1.922994852,8321496
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2008,0.434782609,17.4905,455.5,7265.735497,6.29,42.6291883,6070,28.378,0.771,-0.254679352,-0.047309104,-0.107263453,7492561
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2008,0.255813953,28.6932,2155,35397.36368,6.02,51.4000833,31970,32.161,0.852,1.204644084,1.53257072,1.216479301,1081563
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2008,0.329225352,15.8673,1449,22698.85396,6.36,16.13297015,18340,26.606,0.854,0.358293951,1.013641596,0.914493978,10384603
"Pseudomonas aeruginosa","Germany","Western","DE",2008,0.059880239,13.4535,4636,45427.15168,10.16,14.1092062,43570,23.425,0.916,1.759812832,1.522835732,1.745705962,82110097
"Pseudomonas aeruginosa","Denmark","Northern","DK",2008,0.010050251,15.0695,6138,64322.0635,9.51,14.11779821,60390,13.513,0.909,2.393063545,2.251271963,1.966503382,5493621
"Pseudomonas aeruginosa","Estonia","Northern","EE",2008,0.097560976,10.4557,1039,18227.12008,5.75,20.72413415,15200,31.649,0.841,0.990575671,1.161840796,1.19912076,1337090
"Pseudomonas aeruginosa","Greece","Southern","EL",2008,0.462736374,40.3944,2848,31997.28201,8.89,31.99404776,28660,24.432,0.857,0.13356024,0.58529228,0.862212479,11077841
"Pseudomonas aeruginosa","Spain","Southern","ES",2008,0.107664233,15.7652,2968,35366.2596,8.29,21.01576924,32190,22.024,0.856,1.190226078,0.920346916,1.193508863,45954106
"Pseudomonas aeruginosa","Finland","Northern","FI",2008,0.051428571,16.4782,4315,53554.03892,8.09,19.5440501,50070,16.701,0.904,2.337259531,2.050841331,1.922676086,5313399
"Pseudomonas aeruginosa","France","Western","FR",2008,0.112478032,23.3297,4794,45334.11444,10.51,9.99231413,43460,22.132,0.869,1.407428026,1.582908034,1.507124543,64374984
"Pseudomonas aeruginosa","Croatia","Southern","HR",2008,0.277272727,20.7704,1259,16309.43901,7.7,14.51390833,14270,45.181,0.805,-0.010580561,0.569998205,0.086383566,4309705
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2008,0.169590643,13.4216,1117,15753.47328,7.1,26.95135176,13230,32.057,0.818,0.471792012,0.707318962,0.92606169,10038188
"Pseudomonas aeruginosa","Ireland","Northern","IE",2008,0.047619048,19.309,5616,61262.10056,9.1,11.86308861,50920,38.859,0.9,1.749867439,1.500238299,1.715703964,4489544
"Pseudomonas aeruginosa","Iceland","Northern","IS",2008,0,18.4473,4946,56409.7731,8.59,15.96008539,50100,6.605,0.892,2.343693018,1.83180964,1.865285873,317414
"Pseudomonas aeruginosa","Italy","Southern","IT",2008,0.295180723,23.5944,3490,40778.34274,8.56,21.33932561,37910,31.908,0.868,0.270140916,0.279626578,0.455116183,58826731
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2008,0.238095238,20.996,936.5,14961.56818,6.29,28.17394733,12660,33.152,0.831,0.139662281,0.616990626,0.72248292,3198231
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2008,0.060606061,22.9926,7548,114293.8433,6.54,10.06149203,88000,12.2,0.89,1.971971512,1.625626564,1.801214099,488650
"Pseudomonas aeruginosa","Latvia","Northern","LV",2008,0.272727273,9.6946,913.5,16376.99836,5.63,37.30623424,13440,32.166,0.821,0.254886359,0.558495283,0.809207201,2177322
"Pseudomonas aeruginosa","Malta","Southern","MT",2008,0.225806452,17.893,1751,21928.70067,7.96,32.99180269,19950,6.071,0.833,0.997960448,1.279612303,1.624920011,409379
"Pseudomonas aeruginosa","Netherlands","Western","NL",2008,0.046376811,10.0085,5361,57644.47997,9.28,9.923715144,52670,14.598,0.906,2.11823535,1.696206212,1.761363387,16445593
"Pseudomonas aeruginosa","Norway","Northern","NO",2008,0.02027027,15.2127,7768,96944.09561,7.96,15.65692127,87520,21.474,0.938,1.906426668,1.842090368,1.970246673,4768212
"Pseudomonas aeruginosa","Poland","Eastern","PL",2008,0.227272727,17.414,892.6,14001.38156,6.37,24.43300337,11970,38.884,0.824,0.461351156,0.473243326,0.546503127,38125759
